Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
9,1,1,0.1,0.260359713264582,-0.375540841706121,0.69045431786901,7,8,7,1,0
9,2,1,0.1,0.872162075787297,0.706016782407506,-0.466254974634542,3,8,7,1,2
9,3,1,0.1,0.0506971058832025,0.706016782407506,-0.738574227906146,3,12,3,2,2
9,4,1,0.1,0.229425885946018,-0.375540841706121,0.365406033393084,7,12,3,2,2
9,5,1,0.1,0.555949618753085,-0.375540841706121,1.13021832993817,7,8,3,1,1
9,6,1,0.1,-0.45455540698668,-0.375540841706121,0.000775980141736937,7,8,7,1,2
9,7,1,0.1,0.188180782854599,-0.736060049743996,-4.3839309992422,7,10,7,2,1
9,8,1,0.1,3.27468933086245,-0.375540841706121,1.10231773458732,3,8,7,2,2
9,9,1,0.1,0.0575712897317723,3.95068965474839,-1.66627267840138,3,12,7,1,1
9,10,1,0.1,-0.433932855440971,0.706016782407506,-1.16660897112032,7,12,3,1,0
9,11,1,0.1,1.06463922354725,-0.736060049743996,1.00971428064329,3,10,3,2,0
9,12,1,0.1,-0.884191897522294,-0.375540841706121,-2.60155109285104,7,8,7,1,1
9,13,1,0.1,-0.976993379477987,0.706016782407506,-0.669216614769772,3,12,3,1,1
9,14,1,0.1,0.896221719257292,-0.375540841706121,-0.173427447480596,3,8,3,1,0
9,15,1,0.1,-0.578290716260937,0.706016782407506,-0.263521328020115,7,8,3,2,1
9,16,1,0.1,-0.949496644083708,-0.375540841706121,-0.366073766332687,3,12,3,2,1
9,17,1,0.1,-0.743271128626613,-0.736060049743996,0.573170533957075,7,10,3,2,0
9,18,1,0.1,-0.935748276386568,0.706016782407506,-0.238592082905042,3,12,7,1,0
9,19,1,0.1,0.384095022538839,-0.736060049743996,-1.7726479532486,3,10,7,2,0
9,20,1,0.1,1.22618254398864,-0.375540841706121,0.164595475586128,3,12,3,1,2
9,21,1,0.1,-0.616098727428071,-0.375540841706121,-3.04389675658741,3,8,7,2,1
9,22,1,0.1,-0.66421801436806,-0.375540841706121,0.90400024020007,7,8,7,2,2
9,23,1,0.1,-1.21071563032936,-0.375540841706121,-1.11202704966185,7,8,3,1,2
